avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
90000	8.13e-05	0.00e+00	385	112002
180000	5.61e-05	0.00e+00	384	77125
270000	5.22e-05	0.00e+00	383	71559
359999	5.23e-05	0.00e+00	382	71509
450000	5.07e-05	0.00e+00	381	69122
540000	4.65e-05	0.00e+00	380	63330
630000	4.26e-05	0.00e+00	379	57750
719999	4.12e-05	0.00e+00	378	55762
810000	3.90e-05	0.00e+00	377	52676
900000	3.77e-05	0.00e+00	376	50714
990000	3.65e-05	0.00e+00	375	49008
1080000	3.44e-05	0.00e+00	374	46030
1170000	3.35e-05	0.00e+00	373	44676
1260000	3.31e-05	0.00e+00	372	44126
1350000	3.26e-05	0.00e+00	371	43312
1440000	3.22e-05	0.00e+00	370	42717
1530000	3.10e-05	0.00e+00	369	40914
1620000	3.04e-05	0.00e+00	368	40101
1709999	2.97e-05	0.00e+00	367	38962
1800000	2.87e-05	0.00e+00	366	37623
1889999	2.82e-05	0.00e+00	365	36872
1980000	2.76e-05	0.00e+00	364	35994
2069999	2.70e-05	0.00e+00	363	35118
2160000	2.79e-05	0.00e+00	362	36200
2250000	2.68e-05	0.00e+00	361	34667
2340000	2.59e-05	0.00e+00	360	33378
2430000	2.53e-05	0.00e+00	359	32555
2520000	2.44e-05	0.00e+00	358	31286
2610000	2.47e-05	0.00e+00	357	31568
2700000	2.43e-05	0.00e+00	356	31015
2834936	2.35e-05	0.00e+00	709	59541
3014936	2.31e-05	0.00e+00	705	58214
3194935	2.32e-05	0.00e+00	701	58145
3374935	2.31e-05	0.00e+00	697	57759
3554935	2.15e-05	0.00e+00	693	53444
3734934	2.03e-05	0.00e+00	689	50058
3914934	1.94e-05	0.00e+00	685	47509
4094933	1.88e-05	0.00e+00	681	45736
4274933	1.77e-05	0.00e+00	677	42824
4454933	1.70e-05	0.00e+00	673	40955
4634932	1.62e-05	0.00e+00	669	38801
4814932	1.59e-05	0.00e+00	665	37957
4994931	1.54e-05	0.00e+00	661	36379
5174931	1.47e-05	0.00e+00	657	34668
5354931	1.45e-05	0.00e+00	653	34006
5534930	1.41e-05	0.00e+00	649	32681
5714930	1.35e-05	0.00e+00	645	31287
5894929	1.32e-05	0.00e+00	641	30326
6074929	1.28e-05	0.00e+00	637	29179
6254928	1.25e-05	0.00e+00	633	28284
6434928	1.22e-05	0.00e+00	629	27458
6614928	1.19e-05	0.00e+00	625	26543
6794927	1.16e-05	0.00e+00	621	25827
7019805	1.12e-05	0.00e+00	924	37210
7289803	1.09e-05	0.00e+00	915	35782
7559801	1.06e-05	0.00e+00	906	34274
7829799	1.02e-05	0.00e+00	897	32738
8099797	9.87e-06	0.00e+00	888	31392
8369795	9.52e-06	0.00e+00	879	29966
8639793	9.33e-06	0.00e+00	870	29060
8909790	9.11e-06	0.00e+00	861	28078
9179788	8.95e-06	0.00e+00	852	27309
9449786	8.77e-06	0.00e+00	843	26465
9719784	8.61e-06	0.00e+00	834	25716
9989781	8.43e-06	0.00e+00	825	24894
10259779	8.27e-06	0.00e+00	816	24166
10574581	8.09e-06	0.00e+00	1074	31091
10934574	7.88e-06	0.00e+00	1058	29864
11294568	7.78e-06	0.00e+00	1042	29025
11654561	7.62e-06	0.00e+00	1026	27996
12014554	7.37e-06	0.00e+00	1010	26652
12374547	7.12e-06	0.00e+00	994	25352
12734539	6.95e-06	0.00e+00	978	24326
13094532	6.80e-06	0.00e+00	962	23407
13499237	6.70e-06	0.00e+00	1180	28301
13949220	6.59e-06	0.00e+00	1155	27233
14399203	6.45e-06	0.00e+00	1130	26085
14849185	6.36e-06	0.00e+00	1105	25169
15299166	6.25e-06	0.00e+00	1080	24185
15749146	6.07e-06	0.00e+00	1055	22923
16243722	5.95e-06	0.00e+00	1233	26264
16783684	5.82e-06	0.00e+00	1197	24955
17323643	5.74e-06	0.00e+00	1161	23865
17863600	5.63e-06	0.00e+00	1125	22695
18403553	5.65e-06	0.00e+00	1089	22010
18987942	5.72e-06	0.00e+00	1225	25079
19617857	5.67e-06	0.00e+00	1176	23880
20247763	5.59e-06	0.00e+00	1127	22562
20877662	5.53e-06	0.00e+00	1078	21359
21551774	5.49e-06	0.00e+00	1172	23022
22271588	5.47e-06	0.00e+00	1108	21681
23035384	5.53e-06	0.00e+00	1170	23181
23845041	5.50e-06	0.00e+00	1089	21461
24698340	5.45e-06	0.00e+00	1115	21776
25641089	5.47e-06	0.00e+00	1111	21754
26673016	5.54e-06	0.00e+00	1074	21296
27793636	5.58e-06	0.00e+00	1001	19980
29084400	5.76e-06	0.00e+00	1000	20605
30629999	6.36e-06	0.00e+00	855	19454
44319026	-5.22e-07	0.00e+00	-10396	19436
