avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
30000	1.70e-05	0.00e+00	1142	72857
60000	1.01e-05	0.00e+00	1141	43089
104993	7.39e-06	0.00e+00	2279	63224
164993	5.80e-06	0.00e+00	2275	49507
224993	5.76e-06	0.00e+00	2271	49116
284993	5.63e-06	0.00e+00	2267	47918
344993	5.56e-06	0.00e+00	2263	47180
404993	5.41e-06	0.00e+00	2259	45904
464993	5.32e-06	0.00e+00	2255	45012
524993	5.10e-06	0.00e+00	2251	43069
584993	4.65e-06	0.00e+00	2247	39246
644993	4.29e-06	0.00e+00	2243	36153
719982	4.15e-06	0.00e+00	3357	52243
809982	4.11e-06	0.00e+00	3348	51641
899982	4.13e-06	0.00e+00	3339	51810
989981	3.96e-06	0.00e+00	3330	49535
1079981	3.88e-06	0.00e+00	3321	48359
1169981	3.80e-06	0.00e+00	3312	47171
1259981	3.67e-06	0.00e+00	3303	45530
1349981	3.59e-06	0.00e+00	3294	44330
1439981	3.43e-06	0.00e+00	3285	42238
1529981	3.34e-06	0.00e+00	3276	41091
1619981	3.31e-06	0.00e+00	3267	40536
1709981	3.14e-06	0.00e+00	3258	38412
1799981	3.18e-06	0.00e+00	3249	38775
1889981	3.16e-06	0.00e+00	3240	38462
1979981	3.14e-06	0.00e+00	3231	38120
2069981	2.93e-06	0.00e+00	3222	35372
2159981	2.84e-06	0.00e+00	3213	34265
2264964	2.79e-06	0.00e+00	4270	44696
2384964	2.77e-06	0.00e+00	4254	44229
2504964	2.61e-06	0.00e+00	4238	41464
2624964	2.56e-06	0.00e+00	4222	40531
2744964	2.46e-06	0.00e+00	4206	38788
2864964	2.39e-06	0.00e+00	4190	37617
2984964	2.34e-06	0.00e+00	4174	36709
3104963	2.27e-06	0.00e+00	4158	35432
3224963	2.22e-06	0.00e+00	4142	34446
3344963	2.18e-06	0.00e+00	4126	33750
3479941	2.10e-06	0.00e+00	5135	40537
3629941	2.06e-06	0.00e+00	5110	39413
3779941	2.05e-06	0.00e+00	5085	39086
3929940	1.93e-06	0.00e+00	5060	36745
4079940	1.86e-06	0.00e+00	5035	35072
4229940	1.77e-06	0.00e+00	5010	33290
4394912	1.75e-06	0.00e+00	5979	39271
4574911	1.72e-06	0.00e+00	5943	38371
4754911	1.71e-06	0.00e+00	5907	37809
4934910	1.71e-06	0.00e+00	5871	37658
5114910	1.69e-06	0.00e+00	5835	37052
5294909	1.66e-06	0.00e+00	5799	36138
5474908	1.63e-06	0.00e+00	5763	35296
5654908	1.62e-06	0.00e+00	5727	34757
5834907	1.58e-06	0.00e+00	5691	33817
6014907	1.56e-06	0.00e+00	5655	33094
6194906	1.55e-06	0.00e+00	5619	32773
6389870	1.45e-06	0.00e+00	6510	35408
6599869	1.37e-06	0.00e+00	6461	33182
6824827	1.33e-06	0.00e+00	7324	36491
7064826	1.29e-06	0.00e+00	7260	35018
7304824	1.27e-06	0.00e+00	7196	34173
7544823	1.24e-06	0.00e+00	7132	33130
7784821	1.23e-06	0.00e+00	7068	32541
8039771	1.22e-06	0.00e+00	7875	35933
8309769	1.20e-06	0.00e+00	7794	35169
8579766	1.19e-06	0.00e+00	7713	34574
8849764	1.18e-06	0.00e+00	7632	33857
9119761	1.16e-06	0.00e+00	7551	32994
9389759	1.14e-06	0.00e+00	7470	32030
9674698	1.12e-06	0.00e+00	8205	34488
9974694	1.09e-06	0.00e+00	8105	33098
10274690	1.05e-06	0.00e+00	8005	31654
10589620	1.01e-06	0.00e+00	8690	33006
10934540	9.71e-07	0.00e+00	9342	34039
11294533	9.42e-07	0.00e+00	9198	32523
11669442	9.13e-07	0.00e+00	9802	33588
12059433	8.78e-07	0.00e+00	9633	31750
12464329	8.44e-07	0.00e+00	10185	32262
12899214	8.22e-07	0.00e+00	10695	32977
13349197	8.02e-07	0.00e+00	10470	31516
13814065	7.76e-07	0.00e+00	10920	31782
14308918	7.52e-07	0.00e+00	11322	31970
14833754	7.25e-07	0.00e+00	11673	31743
15388571	7.11e-07	0.00e+00	11970	31945
15973366	7.05e-07	0.00e+00	12210	32319
16573310	7.05e-07	0.00e+00	11810	31239
17188070	7.03e-07	0.00e+00	11970	31588
17832798	7.01e-07	0.00e+00	12067	31764
18507490	6.91e-07	0.00e+00	12098	31392
19212139	6.77e-07	0.00e+00	12060	30659
19961465	6.67e-07	0.00e+00	12415	31092
20770654	6.50e-07	0.00e+00	12614	30786
21639667	6.41e-07	0.00e+00	12645	30432
22583025	6.24e-07	0.00e+00	12870	30157
23630366	6.16e-07	0.00e+00	13135	30344
24811030	6.11e-07	0.00e+00	13251	30394
26139630	6.27e-07	0.00e+00	12737	29990
27669293	6.57e-07	0.00e+00	12292	30289
29554064	7.04e-07	0.00e+00	11315	29906
44321169	-8.01e-08	0.00e+00	-99009	29752
