avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
360000	8.57e-04	0.00e+00	97	273519
720000	6.39e-04	0.00e+00	96	201675
1080000	5.36e-04	0.00e+00	95	167538
1440000	4.91e-04	0.00e+00	94	151872
1800000	4.78e-04	0.00e+00	93	146344
2160000	4.54e-04	0.00e+00	92	137343
2520000	4.27e-04	0.00e+00	91	127781
2880000	3.88e-04	0.00e+00	90	115015
3240000	3.65e-04	0.00e+00	89	106960
3600000	3.34e-04	0.00e+00	88	96828
3960000	3.07e-04	0.00e+00	87	87739
4320000	2.81e-04	0.00e+00	86	79492
4680000	2.63e-04	0.00e+00	85	73415
5040000	2.49e-04	0.00e+00	84	68902
5400000	2.32e-04	0.00e+00	83	63390
5760000	2.19e-04	0.00e+00	82	58958
6120000	2.07e-04	0.00e+00	81	55100
6480000	2.00e-04	0.00e+00	80	52667
6840000	1.94e-04	0.00e+00	79	50406
7200000	1.85e-04	0.00e+00	78	47353
7560000	1.76e-04	0.00e+00	77	44642
7919999	1.69e-04	0.00e+00	76	42208
8279999	1.64e-04	0.00e+00	75	40452
8640000	1.59e-04	0.00e+00	74	38757
9000000	1.55e-04	0.00e+00	73	37170
9360000	1.52e-04	0.00e+00	72	35968
9720000	1.48e-04	0.00e+00	71	34567
10080000	1.44e-04	0.00e+00	70	33113
10440000	1.40e-04	0.00e+00	69	31675
10800000	1.35e-04	0.00e+00	68	30218
11160000	1.30e-04	0.00e+00	67	28735
11520000	1.26e-04	0.00e+00	66	27377
11880000	1.22e-04	0.00e+00	65	26031
12240000	1.19e-04	0.00e+00	64	25073
12600000	1.17e-04	0.00e+00	63	24304
12960000	1.15e-04	0.00e+00	62	23420
13320000	1.13e-04	0.00e+00	61	22747
13680000	1.12e-04	0.00e+00	60	22122
14040000	1.10e-04	0.00e+00	59	21277
14400000	1.07e-04	0.00e+00	58	20422
14759999	1.05e-04	0.00e+00	57	19667
15120000	1.03e-04	0.00e+00	56	19013
15480000	1.01e-04	0.00e+00	55	18282
15840000	9.90e-05	0.00e+00	54	17594
16200000	9.81e-05	0.00e+00	53	17109
16559999	9.67e-05	0.00e+00	52	16541
16920000	9.55e-05	0.00e+00	51	16025
17280000	9.42e-05	0.00e+00	50	15501
17640000	9.31e-05	0.00e+00	49	15011
18000000	9.21e-05	0.00e+00	48	14550
18360000	9.14e-05	0.00e+00	47	14137
18720000	9.21e-05	0.00e+00	46	13933
19080000	9.35e-05	0.00e+00	45	13843
19440000	9.36e-05	0.00e+00	44	13552
19800000	9.36e-05	0.00e+00	43	13239
20160000	9.39e-05	0.00e+00	42	12975
20520000	9.39e-05	0.00e+00	41	12662
20880000	9.42e-05	0.00e+00	40	12392
21240000	9.38e-05	0.00e+00	39	12030
21600000	9.38e-05	0.00e+00	38	11731
21960000	9.25e-05	0.00e+00	37	11254
22320000	9.15e-05	0.00e+00	36	10840
22680000	9.15e-05	0.00e+00	35	10533
23040000	9.21e-05	0.00e+00	34	10302
23400000	9.33e-05	0.00e+00	33	10130
23760000	9.31e-05	0.00e+00	32	9800
24120000	9.24e-05	0.00e+00	31	9427
24480000	9.07e-05	0.00e+00	30	8956
24840000	8.92e-05	0.00e+00	29	8511
25200000	8.80e-05	0.00e+00	28	8109
25560000	8.70e-05	0.00e+00	27	7732
25920000	8.73e-05	0.00e+00	26	7469
26280000	8.96e-05	0.00e+00	25	7369
26640000	9.14e-05	0.00e+00	24	7218
27000000	9.00e-05	0.00e+00	23	6812
27360000	8.92e-05	0.00e+00	22	6455
27720000	8.91e-05	0.00e+00	21	6154
28079999	8.92e-05	0.00e+00	20	5868
28440000	8.93e-05	0.00e+00	19	5580
28799999	8.96e-05	0.00e+00	18	5305
29160000	9.02e-05	0.00e+00	17	5043
29520000	9.45e-05	0.00e+00	16	4972
29880000	9.49e-05	0.00e+00	15	4683
30240000	9.79e-05	0.00e+00	14	4510
30600000	1.04e-04	0.00e+00	13	4429
30959999	1.05e-04	0.00e+00	12	4135
31319999	1.05e-04	0.00e+00	11	3814
31680000	9.92e-05	0.00e+00	10	3264
32040000	8.72e-05	0.00e+00	9	2583
32400000	7.97e-05	0.00e+00	8	2097
32759999	7.28e-05	0.00e+00	7	1676
33119999	7.06e-05	0.00e+00	6	1394
33640000	6.68e-05	0.00e+00	9	1977
34344000	9.93e-05	0.00e+00	5	1634
34920000	4.80e-04	0.00e+00	1	1580
35880000	-1.76e-04	0.00e+00	-3	1741
36565714	-8.75e-05	0.00e+00	-7	2016
37080000	-5.09e-05	0.00e+00	-5	838
37633846	-2.11e-05	0.00e+00	-13	901
44112558	-1.81e-07	0.00e+00	-602	359
